source	local_name	bytes	sha256	in_pass1_450	in_pass2_887	source_url
fedreg	fedreg_94daeb4f1bef.pdf	218968	7326c13b4d7fbb2188eeaad7ed93f18316018ae7bf97ee235dc16b7793eb641f	yes	yes	
fedreg	fedreg_952297d1c36e.pdf	240323	34203fcfdd2b928ff38672e7849455265a360181c27e9df130d0e40ed139256b	yes	yes	
fedreg	fedreg_966f3b692c1c.pdf	186774	356f23c2e9c4c41c7c9fbc2b65d4cb46db7ef5a42bb8bedb96d36e7d3a20cc21	yes	yes	
fedreg	fedreg_991d02f4f374.pdf	216560	3901dd0da5c88840cf6d3678a30e816cac8c1a7ca21668d585664767e415b14c	yes	yes	
fedreg	fedreg_992fc147f968.pdf	185233	0901db5e344fd168c5ab40bfa46ae120de7023a7886ce70e812ffdada1cefa1f	yes	yes	
fedreg	fedreg_99ad3d011435.pdf	191964	9cb0d78fb90f62d6a7ab5085fa76363a54d314cf60a917e9e3e527e77a9f89c7	yes	yes	
fedreg	fedreg_99d4f2aac149.pdf	328230	3695d496ba63e74202c4709af5ac30c4dc33e8653e904f24c683cdfb2737549c	yes	yes	
fedreg	fedreg_9a3f082bd27f.pdf	214849	b5558a8511686201cd05a73f985b48a4d5d1d5dea9bf5db344ce55ae6dc2f8b3	yes	yes	
fedreg	fedreg_9b2f535768b6.pdf	215620	07b96d91322e0b3188c624c012c6a6cd9e1731b8c1dd2cf2eadfe7c37182036a	yes	yes	
fedreg	fedreg_9b7da582e3e2.pdf	224320	a81472ed259b61501156c896f948b036d79690b46c1961336e2b679a81493bad	yes	yes	
fedreg	fedreg_9c335d5eda71.pdf	210835	06d47dc9c77251eb77eb3468e98bc3c519ff890408910579967f7c10f5eb61f6	yes	yes	
fedreg	fedreg_9c52d4fc5de4.pdf	225469	ba0d274f65ddda6baaa910047a905b739b6f4fedc61d9fedbab3b0222ab371ef	yes	yes	
fedreg	fedreg_9cf1e1d854f6.pdf	212894	b7ba96ab022c12ac733417060b6aba51fc47ed902aa2c481d207c021c8614f4b	yes	yes	
fedreg	fedreg_9dd0dcdf7b07.pdf	210528	4d66649e7d16df2a15b49df4d6d70dbe018d1c94a4a0db2786b9ce8c965531b9	yes	yes	
fedreg	fedreg_9e525754dba2.pdf	194235	316186209d11040a8e71586d270bc62ad76eeaf99ab871e153bf45cd848ed063	yes	yes	
fedreg	fedreg_9e53e9801079.pdf	240928	3e9c6cfcfbf61e1b849967e4b1e1d0cb724cca1c12d23752aadc9dcb22c32bd3	yes	yes	
fedreg	fedreg_9f4cf893816b.pdf	279167	ae780906e2ab8dcde0497844cb381d9275084abdeaa03f780448020790a14c25	yes	yes	
fedreg	fedreg_9f674889a494.pdf	207962	4c4c9f7f902027c3e0d1e59f0a7034d056cd8ece20b47ea2c81b6b7b673ef3d4	yes	yes	
fedreg	fedreg_9fa079ab36e0.pdf	190455	534b0729f0155c80973709b5417e3959a037deacb590d1567c0584e30dc6d44b	yes	yes	
fedreg	fedreg_9fd14ee285d1.pdf	307246	0c08b285d8ba6ac0734a0ea8b8ff0fbea560ca38a2a47b4f8a26304450ad20bf	yes	yes	
fedreg	fedreg_9fd657e5b6ec.pdf	210687	ccfef70c2bd4597d1e76731551792a6d392505665fa0febb2afc3da0864e0214	yes	yes	
fedreg	fedreg_a1752193c0df.pdf	208904	cb589a7fd67a3a916976ad2a1132222461e5bbd507b971d61c4f1882ddc2f651	yes	yes	
fedreg	fedreg_a3083b87eaa6.pdf	234261	bc1f233bc951b9c0cb73f9c4a569109ec9f6d427aac0cbfd1cfac71da96d8cf7	yes	yes	
fedreg	fedreg_a54b0da091c7.pdf	192869	808b96b6105b74e5a98f589eba1fde416316dfd4bb4163013a80d16462f75c9a	yes	yes	
fedreg	fedreg_a5df8a8a5f49.pdf	186934	81fab492024a4f079b4cc3bfcd83b3e0d3698fc7e4e4b15b2aafc30b38ca6e92	yes	yes	
fedreg	fedreg_a7eef653a3f9.pdf	216250	ff5c6bfcc345d7caac7fd9d5f52b43fd90a3671086c55680ae8956b530fa22d5	yes	yes	
fedreg	fedreg_a96d69d5ac3e.pdf	206398	6f02f31de1ff518df67ea8d773f40068861a0d7cacc517af046f9844bb4acc07	yes	yes	
fedreg	fedreg_a9cba853f944.pdf	208483	68fb8ee194f208d47a07d9fb5c15f6f440a25a5563317ade8f50075ff7b78086	yes	yes	
fedreg	fedreg_ab13de7a2a4c.pdf	191439	607711dd2dd8e78b7b666af702edefd9f765221b24554e10b103b6fe95fedc2f	yes	yes	
fedreg	fedreg_ac086f593e64.pdf	190450	a2703df3690d9a25e416f40845dfba23534fa7da4e19c561b10699a800fa0b7b	yes	yes	
fedreg	fedreg_ac45958277b1.pdf	220658	66094dfc411641b9538ad68f89616dae86f2c58144439479c56567626d209d2f	yes	yes	
fedreg	fedreg_ad5f042e443a.pdf	209657	ddc9d739609e3ee49fe8af2294938020b4f71d1ff56bdae633d5b3485a38c24d	yes	yes	
fedreg	fedreg_b138ce5ab39a.pdf	185931	a60dc47dc7acd889816207c74f41fcca297717e30d442fd06ff13dab82a069d2	yes	yes	
fedreg	fedreg_b1aaf7fea785.pdf	189052	f63ef8cf5f66aa04caafdcdbd4e644e259533c193188f9eddf4d37c4e3b6b97b	yes	yes	
fedreg	fedreg_b26c8d5df15f.pdf	194195	bdecb98274e349b5444a86281a276c6ff91b3c110171dc5bea09b8484a269678	yes	yes	
fedreg	fedreg_b351fa6a75b9.pdf	201698	22234dca69faf34c8997be8b5be3d3c0b43f34764e91e62a9b04fc0332c3f9d4	yes	yes	
fedreg	fedreg_b4a9c7dec8c4.pdf	186058	89daf227527c0acaab888402f15cd3fa2fe471c39183d007d51568cc990bfa59	yes	yes	
fedreg	fedreg_b4c6dd297a4b.pdf	191998	9b1850092ca147eac5a2ccf6c09651085af7f50e6d30b347c2c9877cb1f0c48a	yes	yes	
fedreg	fedreg_b4ea795a80e2.pdf	213583	5fe0241631d0b47f343d4a2fa40e3cff1a62e8b111c14a9753f63ef172337f3f	yes	yes	
fedreg	fedreg_b697ff5419f0.pdf	192216	e5547717a704ead2eeb0a50b157952871b91391cd8a6f750a8b8119c830c4d3a	yes	yes	
fedreg	fedreg_b6c27ffc938d.pdf	188514	f28db2f8fe7104ed103b360d484651ba7364b70b1665a7e51df755d8cfacd438	yes	yes	
fedreg	fedreg_b6f87797c3ef.pdf	224777	39ba0f4d28b9a591df3c5f580ad833da7bc11d515129e84db384dae16a028e28	yes	yes	
fedreg	fedreg_b79674ec6b94.pdf	207143	ac4151c88a84e718cb79d65b17053b9549716a9551c90b5dba705f640d749fba	yes	yes	
fedreg	fedreg_b7a4b8ce1b08.pdf	212119	cd37219a87449d95d064a966de51f55f726e045c7da3aa5e32e56a64e512d41b	yes	yes	
fedreg	fedreg_b9b0beb04aa6.pdf	193267	a0c91450f0f97d942699d9d1f10dc335ac3136e1714f3ca5425a2ff107b7fa75	yes	yes	
fedreg	fedreg_b9f2e241edc5.pdf	193738	c58c6c244207c25ac10f8a0232199b6e237dec018a83df788633676f0b1cc029	yes	yes	
fedreg	fedreg_bbf6a5929658.pdf	5725026	5da554cb3c6933701b99f7f66ac663f99c5616b28037781930be6b2ee5268299	yes	yes	
fedreg	fedreg_bcbf38cac6a6.pdf	215437	982a16b82200c39590f80a264fb5fa141f0c5bb8e99585934acb7db588218dab	yes	yes	
fedreg	fedreg_bf264290ca12.pdf	189053	0950912171ffa22dd65583e0b4dbddc561e7f9e2a7ac73e92e86ebfba2a567a4	yes	yes	
fedreg	fedreg_bf461ea818a3.pdf	212949	ad35aa097d6f11e2c3a020a6f13ff0aa5b2068183ccf0764f2cac78c343a3292	yes	yes	
fedreg	fedreg_bf980e884337.pdf	189145	50faf20781f35faee411093e79c40c4919027a40f8d9cfcb10937823f5d24997	yes	yes	
fedreg	fedreg_c16452b1d6d7.pdf	233324	c6ecd1c8d81ede62429da5c5abfd3613b571c7d0ba97fd3d78721f8b4fce33f5	yes	yes	
fedreg	fedreg_c30246bb2b8a.pdf	256131	6cb9dd058f3014e3b668128ff901314a1b6debe44bf715e7263c51e832734083	yes	yes	
fedreg	fedreg_c3b26f75a586.pdf	212607	81166741a6b998da896d5641b379a033b79746339d8453033e81b55c506c9908	yes	yes	
fedreg	fedreg_c5463a40722c.pdf	198642	0d6e6824ea25fa750be9ca3ceda3c6c885567aa97ee5f8ca3da4db07853c7059	yes	yes	
fedreg	fedreg_c6e2ee0baa53.pdf	236383	363b89cd77d4bd2d709861915cfa13f666231c24b1a62dc77306c8fc38e989db	yes	yes	
fedreg	fedreg_c7650bd153b1.pdf	218999	db016967c19b0008dbaa2bd4f630990bfd43ea4d70658458885db35718f1d0e4	yes	yes	
fedreg	fedreg_c7934130c408.pdf	191323	56b6327037594c5e48f807d47bba08560ed781384e1639f1943cb2fbcaa37a8d	yes	yes	
fedreg	fedreg_c805d03e641a.pdf	226549	b46933cb6b685e41b5509935a353a0678c7c76a1907f033ac3fe6077e4de1729	yes	yes	
fedreg	fedreg_c87064ab99b4.pdf	185435	93d068f62069babfd791046da74394fca190e0967132b5098d9364d1a19d41d4	yes	yes	
fedreg	fedreg_c88e67ea0c17.pdf	210081	c7d290055224e84d01438572300e981fdef5777193feb8bf4af4dfb05cade32d	yes	yes	
fedreg	fedreg_c9596eab9aeb.pdf	186692	5e820440e76881a4761ea7160f49715b332a088c0adc1c727be4aa82f1521bab	yes	yes	
fedreg	fedreg_cb9693a12fa1.pdf	209970	be1fc2735ecb3c42185f5d5136af19066005d282d12365f678ad007a0c95e72a	yes	yes	
fedreg	fedreg_cbc5ab4051d3.pdf	210017	6dad5060306ee0c9cd22b6c9c35ce7adf878c1ac1d12fd3d0fd8c4caaf05f9d9	yes	yes	
fedreg	fedreg_cbeb684db0e5.pdf	190335	190c110f1ab4921bccd447e25e07bf27e26b8afc3bbbf227a74cb9b6f984f0a3	yes	yes	
fedreg	fedreg_cd121741e916.pdf	213806	f613f4a8c19a9d1afd102f9afc32aebed1e7d2cbf3039ed6918f84bc28d39438	yes	yes	
fedreg	fedreg_cd8f2935efc7.pdf	186448	f1e7aa675080e95a9a7eb8efc04ebef9911643b74c91ca8ecf91eae73ee045fc	yes	yes	
fedreg	fedreg_ce0518260ef0.pdf	213719	bed2832c28dbc3cde703049fe093acb40e801cd01186907bbd0b9fe09a824ac2	yes	yes	
fedreg	fedreg_ce35508beee8.pdf	211585	d67943a7ee2779e02b9e08f08670c16f8cd35938cdd7c8af7a8ce46f63e7a454	yes	yes	
fedreg	fedreg_cf2ed7587c72.pdf	204516	81184aacdf87d0265250340e4006ee42368686543eaac15f949765445a3adf0b	yes	yes	
fedreg	fedreg_d018d097a581.pdf	217783	17c3e557703ebd02b8e9b9f737586c0506f86201f9dd3201b6b63327a01baaa1	yes	yes	
fedreg	fedreg_d0a7276c42ce.pdf	199616	a115ae763dd11e02386d88427d8d383b6b83c72cbc8668a1e75e0fe547c6a42c	yes	yes	
fedreg	fedreg_d0c7ea345ed5.pdf	241426	66d42b9207c12af8d93b435cb11037319e190ea0000b46d117033bbb1662b1f2	yes	yes	
fedreg	fedreg_d288a4e6cea3.pdf	236464	d47e38d7992903745edace917c36704dca5e3263ae0304231fb98d90dba73c18	yes	yes	
fedreg	fedreg_d29c8bb8e614.pdf	207176	23dbe4fc354a39c6a6ca611dbfef8b73c2ca2c5b0d789e3bb085518c8892976e	yes	yes	
fedreg	fedreg_d4f08c225fa3.pdf	196062	b8c12582eee5ae6c81c2b81ae6f1e9b01bfa873b1caf01cac4f01704bab35645	yes	yes	
fedreg	fedreg_d6d333fb01f8.pdf	207353	eb0f435c108d0780115c18b986309b906cbddbbad6b8c4584087f29d2bca4bd8	yes	yes	
fedreg	fedreg_d8238830d23d.pdf	186388	531b05205936616a570fba04d29b263e25a77382bca04dd51b7a04dae4f2c860	yes	yes	
fedreg	fedreg_d87aff5b085b.pdf	202644	c4e27657f3a75433ff7c39e433b1abea3df660273238bb3c8cffa3ac21d1cced	yes	yes	
fedreg	fedreg_da8244768df0.pdf	216401	0e7eec11f52aa1eb633b9e72772a4a8d91cfcf8b6c351246518c32eb30d4c580	yes	yes	
fedreg	fedreg_db1601553ac3.pdf	198315	57b87a442fe8d09a02e577868244cd413877560fc59b47742ac51b49cad69f71	yes	yes	
fedreg	fedreg_dc40aaf61f53.pdf	239288	3ae0c9704ebd03d7597a676597dbb16d9082b9f046cf61eae82a73a65e51d6fa	yes	yes	
fedreg	fedreg_ddd08a1a548c.pdf	190802	8e7e5aa4979bab02f3986fe56b2b35078863fe0dbb3ea19f1eea2102e316fba7	yes	yes	
fedreg	fedreg_de4a77026423.pdf	216366	f423a8727b0098f7ac78bb2dca8d96689fc1755e01e1a0760f16ca2b25454301	yes	yes	
fedreg	fedreg_e031c6cfb292.pdf	213596	716b01869b443cc5243af9a221083ac9ddf99ec30670dde9557fd8a6def5a3ef	yes	yes	
fedreg	fedreg_e67cb2585c93.pdf	213990	784cc5b92712059a0ea88e02e0bda39d09aeb7b64a35ffb409073d68c2e78418	yes	yes	
fedreg	fedreg_e7614e600a77.pdf	252540	a5b3df18b0deec10783b707576481edbcaeec55861b45a376a78a973591a7c75	yes	yes	
fedreg	fedreg_e858acfda32f.pdf	232907	66f74c90697dc5511370e10b572b194d399215e671ab86a00bd7919b9feeef15	yes	yes	
fedreg	fedreg_eb466a4dc165.pdf	246167	60a27989891344943a74681b9dc919b8956d034a7adb7dc1f17cbcc2634c2568	yes	yes	
fedreg	fedreg_ebecf2a190cc.pdf	196995	85daf0e02ffbb75c41a1fe750639bfeec60667d876343f8b75a645db4df4b4b0	yes	yes	
fedreg	fedreg_ecbfc777e76b.pdf	210690	d66375b43339b155182b1cf1cbf1b36d651240670c3883a2b1fce2235e37d5c6	yes	yes	
fedreg	fedreg_ed2b2a87f1c9.pdf	193874	c7af461fa93f067dd18ac1f29c3a3145d6811a94c659bf6410de200bae01b644	yes	yes	
fedreg	fedreg_edb40af4a520.pdf	236616	28defd20a7c59e51e3b872b4347050750e7744a0b5a95e577d84512dd93dd643	yes	yes	
fedreg	fedreg_ee8f6e65046b.pdf	214751	7474a69ac0f20e2cee8fe1d1dd5e0af22fb81a8e4113f3a2ae0a0cc4ed2a49d8	yes	yes	
fedreg	fedreg_ef45e92bd978.pdf	209902	0c4b051abfd4933f2e82fbdfb64dd54ca80d5a97082e000f28db7d9054e13f87	yes	yes	
fedreg	fedreg_eff7c8ad298c.pdf	217060	830b11f0cdd76a80395c6037d49f021e49fd8e11f754978a5e10f69e626c7150	yes	yes	
fedreg	fedreg_f071c43b574b.pdf	216930	95f9a6528c46d0c32dda684f3db4f213e9adc56c446fcb54bf539febb59e3021	yes	yes	
fedreg	fedreg_f0a95ff67e3e.pdf	191306	5c86583497c69fcc17205b61b28d8886f2f6cd73bc4a75fc2a6fad379603f362	yes	yes	
fedreg	fedreg_f1eaa2698856.pdf	190218	9681ab46d20bea5d8261ff60c7d6c033e605b7c69831869cad9efe3b5920d3e2	yes	yes	
fedreg	fedreg_f3c9d2e633b5.pdf	205379	1ca9492ba61bf4cad7b807f5f4f38a04125b40840e7bcc1c9c6b5340fa7f5d46	yes	yes	
fedreg	fedreg_f7206345b524.pdf	210424	b07e52e51ff491f7c18a2a0b2159182acbcf2971854f44d4fe88ec130e5445d0	yes	yes	
fedreg	fedreg_f889c1d871bf.pdf	193618	f33134ab530fa9dbe4c4b64d8cfd36a7ff7e25e4af8a6b2f9dc2ac89f972a26f	yes	yes	
fedreg	fedreg_f8ad899e160e.pdf	186543	41159ad47659fafeb0ed8bdfdc4dcc64c8686705c716c9f66c6578994edc264e	yes	yes	
fedreg	fedreg_f8bbc20b094f.pdf	187373	7324242cac089bee215296782439638af74ee11aa27da95dbe0b113633961cf9	yes	yes	
fedreg	fedreg_f9d3e8766875.pdf	234205	0a8ee9147cfdca7ce872a73fe7aba1df21c7e901e09e48b81d4d9579a3fac74d	yes	yes	
fedreg	fedreg_fa7422d62c94.pdf	205087	8cff9a2a48195b503f4af3fa05bfd439c6d7c3782896af11a6e4b5810e2beb66	yes	yes	
fedreg	fedreg_fabf55311f89.pdf	249511	b72cc26e53a134dc1292d909d2bb0207ea8b81d2873967e23b8cb2cef7ddcf9c	yes	yes	
fedreg	fedreg_fae02fc152c5.pdf	287010	8b3cc3c1750ec9a459f80b2fb18f424f28000656fc97113806329f0df8c6c8f1	yes	yes	
fedreg	fedreg_fb137e351c36.pdf	208689	241ea2cdd4ef9f8de4fbdd803305b865b5adf1fe84104ff58ebd1256fc93b7e5	yes	yes	
fedreg	fedreg_fcc5f0a19334.pdf	192831	328212c72779eb0ac53dc68748d485e768705ca4ae199a8a6ff25a6e6c33761a	yes	yes	
fedreg	fedreg_ff8086dc6c4f.pdf	444896	3b4c0cf1b76124d2b9915b51fe72e84d077e54a923706b616855e7f8834ef647	yes	yes	
govuk	govuk_0022a5dab22e.pdf	155888	1b87592ff932278922d037273c1bdaef38dc7d56223172f21f11e9e1c24ce2b2	no	yes	https://assets.publishing.service.gov.uk/media/65f06109133c220019cd3876/UK_Foreign_Vessel_Licence__EU_Vessels__Var_2_20240314_Conditions.pdf
govuk	govuk_007ed9555a92.pdf	288110	69a2626692a5246f6ba31b25513959b52c231de2e2115d882966a487cad0721a	no	yes	https://assets.publishing.service.gov.uk/media/678e682c432c55fe2988f667/SAC_NRWG_Progress_Report_2024.pdf
govuk	govuk_017e8a5bb673.pdf	45506	39dd307d5690d65b1f65b8499dc0b41fab634f0e867eff84ed6672d5d5c7cdaa	no	yes	https://assets.publishing.service.gov.uk/media/6634bcf94d8bb7378fb6c204/UK_Vessel_Licence_-_External_Waters__EU__Var_1_20240506_Conditions.pdf
govuk	govuk_0182a9d4cdec.pdf	291223	dba7a19c27ef8ba6d278e39ce42e28f3b11eb6d5aa574d9f1dcc3edbfa44bb36	no	yes	https://assets.publishing.service.gov.uk/media/67efa77e27eb76c92cf7e540/UK_Foreign_Vessel_Licence__Faroese_Vessels__2025_Conditions.pdf
govuk	govuk_0210500b23c8.pdf	286221	4cd9546e86b4dfe0525633956d1a985e6e8a9a61f4ad67ceaf562bb758101bf0	no	yes	https://assets.publishing.service.gov.uk/media/69974d4b339ee33f3ad0b999/ad_4457_19_February_2026.pdf
govuk	govuk_02500af3eb9f.pdf	220153	7393d7122a2d3ccd2b0ee8c5b33615dbbd6be218e7897e7db052102840e25c06	no	yes	https://assets.publishing.service.gov.uk/media/6891f13d23e00ee4ad463f42/VCU_Procedures_Harvest_2026_Red_Clover_and_Lucerne_Appendices.pdf
govuk	govuk_0309cf86a2b5.pdf	119484	aed14499152822eb9f9f82cb97bebc7b901b5098a7f076fa983455727e413469	no	yes	https://assets.publishing.service.gov.uk/media/6a79a4eee9c8ef7358ccc064/PC_Murphy_MDP_Hearing_Outcome.pdf
govuk	govuk_047e79cfbccb.pdf	302894	33a75763e4fd5329131205665e347e00c06c730d635ed6257390721c6be1b8f3	no	yes	https://assets.publishing.service.gov.uk/media/6a350c476422bec01b117819/ad_7161_19_June_2026.pdf
govuk	govuk_04b480c0613f.pdf	108997	8c91de8ca9c18f33180fc22bd4161ef93f00d04fe92c65d831176681af61d2bd	no	yes	https://assets.publishing.service.gov.uk/media/5ba3bb7bed915d2f7f1a4591/Annexe_1116_V3_23.09.18.pdf
govuk	govuk_04fc621ff415.pdf	395814	1ded4e951ca2861f374e8106992bf0806f8d0ceee1d974893645ef588218d695	no	yes	https://assets.publishing.service.gov.uk/media/6a69be890d360fa159c37c7b/forage_and_grain_maize-vcu-procedures-harvest-2027.pdf
govuk	govuk_08a65e13b766.pdf	156721	0871534db64db68f65017d31e8890e4322c7cab5bc89bfbd0d7ff8c863e068de	no	yes	https://assets.publishing.service.gov.uk/media/654cfcf7014cc90010677383/Declaration_of_special_measures_for_sheep_pox_and_goat_pox_in_Greece__England_.pdf
govuk	govuk_0b51d3752a89.pdf	304878	b3ae9f593c78c765744694a1fd9669e30b14acb12f57fc4388a4751b0105f63e	no	yes	https://assets.publishing.service.gov.uk/media/653fe4b846532b000d67f59b/grasses-vcu-procedures-2024.pdf
govuk	govuk_0c7c1de8c926.pdf	475551	043f11f58e68ddbd8da305c3a253c6132546558f720094014c54b6ffac0b8199	no	yes	https://assets.publishing.service.gov.uk/media/5e3bd9e440f0b609278cd3ab/Quality_Review_of_Offshore_Petroleum_Development_Environmental_Statements_Against_the_EIA_directive.pdf
govuk	govuk_0cf0a675f8a2.pdf	9044723	8c09c53990e0d028a16ab2b57b66e57c34b439885602cf4712a1c9a42748a8a8	no	yes	https://assets.publishing.service.gov.uk/media/5df114d140f0b64a29027750/PON14_Ref_2217_-_Braemore__Forse__Berriedale_and_Helmsdale_2D_Seismic_Survey_and_Burrigill_Site_Survey__Caithness_Petroelum.pdf
govuk	govuk_0d94f3e1dc8d.pdf	243970	d0d2552218e0a49862b6fa72373e5eef27304254b4e804af1fcc91140eb3f815	no	yes	https://assets.publishing.service.gov.uk/media/69ca524e76f83be521bb3cdb/ad_2464_30_March_2026.pdf
govuk	govuk_0f288a85a146.pdf	358789	7e2f3e1b08364ac44d07f5f5c09030082d37b335fc96ea484905d13a836a9356	no	yes	https://assets.publishing.service.gov.uk/media/69af5b036827004e30b8a5aa/ad_2461_09_March_2026_.pdf
govuk	govuk_0fd259b3f410.pdf	488940	69ef3aaa22d5dc23fad15d99e97bedbafe3bf0f468431afe138ca31919980e16	no	yes	https://assets.publishing.service.gov.uk/media/6167eb6ce90e0719833463bc/Application_for_European_Union_Waters_Within_Waters_of_6-12nm_V3_20211013.pdf
govuk	govuk_0fe583a10d84.pdf	285784	788f642c65e7fc7b1a2df3403c90b9a5b71e6b0e15ab15836a8f18681edae7de	no	yes	https://assets.publishing.service.gov.uk/media/64ddd24b60d123000d32c699/hemp-vcu-procedures-2024.pdf
govuk	govuk_11292faefda6.pdf	300866	2b88b8ad8cf96f53b7c38749e106b68dd7c4a78f6dd4aa379c54c1099a972772	no	yes	https://assets.publishing.service.gov.uk/media/5eea187fe90e07042fb809f1/Monitoring_Methodology_Plan_draft_Interim_guidance.pdf
govuk	govuk_1169503c0872.pdf	194183	ae06fe09ee339b645bffea4453757a8f1934562dc6d2517e5ea430e5bace48b0	no	yes	https://assets.publishing.service.gov.uk/media/68caa263c6df905ce77084c5/Safeguard_-_Products_from_Slovakia__England_.pdf
govuk	govuk_11dbce6161df.pdf	198577	6d49d5e69c6bbc0bab4b7daf8f26a158313f15b527730701debc676b3b0bf94a	no	yes	https://assets.publishing.service.gov.uk/media/699c574ecd3d70e6c2f12745/Safeguard_-_products_from_Cyprus__England_.pdf
govuk	govuk_130eaa719bdf.pdf	646732	35262f54279a134e98750a97f185dc6c554b569e78314454dcec818cfd66b9bf	no	yes	https://assets.publishing.service.gov.uk/media/6a1ef70f65bc5f798327f6ae/Wales_High_School_plan_CA11.S25.0258.S.pdf
govuk	govuk_1442c8366cb0.pdf	397457	a77b4692e7f2c7fc841b03114ff222183fb73bfd49a275841141b7513dabd47d	no	yes	https://assets.publishing.service.gov.uk/media/6a3406f925c5199bda1177df/ad_4474_18_June_2026_.pdf
govuk	govuk_14d7cfc6c6ae.pdf	2060894	f753fc7305fe857069c32570656433dd4b338fe9dd4f4b209634ae27f9f5caac	no	yes	https://assets.publishing.service.gov.uk/media/66349acccf3b5081b14f30da/02.05.24_-_BP_-_BC41_Survey_-_Appropriate_Assessment.pdf
govuk	govuk_153911077f07.pdf	281436	cbf60fb62b9b8fee72c314143cc28ec42a3b34b8fb6ff4478239338ec7d5bc70	no	yes	https://assets.publishing.service.gov.uk/media/6a101d931eb143220d8d27b3/ad_7157_22_May_2026.pdf
govuk	govuk_156a3dce5152.pdf	637053	5bea07cbd309a1584d90919daa2a794492b3762e8d639621d07e6f43350461eb	no	yes	https://assets.publishing.service.gov.uk/media/67c07c9b68a61757838d208e/20250227_MCS_NEW_MEDIO_GUIDE-O.pdf
govuk	govuk_15c3712781a1.pdf	158164	f35b510afc35d45a32847c005312937390464ae34cee915cafd9dfcb7947d58d	no	yes	https://assets.publishing.service.gov.uk/media/6a96edb85a0c25165ae4673d/260713_Minister_Pennycook_to_Calum_Miller_MP__1__Redacted.pdf
govuk	govuk_1652c2ba658d.pdf	287709	7b6c0ee40eb2c45ffa860eaf053ddc278acb5f61966920c5bc1579af18ad044d	no	yes	https://assets.publishing.service.gov.uk/media/653fe0686de3b90012a7a664/swede-vcu-procedures-harvest-2024.pdf
govuk	govuk_165fb5685dad.pdf	312670	6b7397747ce76b40beecf8d56ec5ad82d03a27823a68e91e5bb7e7bdcf4f0d2b	no	yes	https://assets.publishing.service.gov.uk/media/6a622fc6e2d191f0bc8b6e11/ad_4479_23_July_2026.pdf
govuk	govuk_16eaefb4c808.pdf	327200	bbc4747ed7171c071b10070ff3e40c326da1c99c3fd87cd94a75f360e41c200a	no	yes	https://assets.publishing.service.gov.uk/media/6a6b6edfcceb23e867897742/np_2576_30_July_2026.pdf
govuk	govuk_188bcda219fc.pdf	153051	e6da3767684342474d7a1f4b9cef910543155df01e27d6c2330a35b862b2cbc9	no	yes	https://assets.publishing.service.gov.uk/media/610a3e6f8fa8f506ca45887c/OCR_OPPC_Covid_amendments_lapse.pdf
govuk	govuk_19eceb6783be.pdf	125195	b4c17d7f7a44d917553406defbc08dcf83d23efd030f5ce5290344cbc2b26cca	no	yes	https://assets.publishing.service.gov.uk/media/685d2a69f85b4b993fd7529c/Declaration_of_special_measures_-_sheep_pox_and_goat_pox_in_Romania__Wales_.pdf
govuk	govuk_1aebd21c65b2.pdf	163096	ab0864733a7acefddc291051dc417eba19929e2355dc3a051491a2566236fbac	no	yes	https://assets.publishing.service.gov.uk/media/65fd619b65ca2f001b7da880/UK_Foreign_Vessel_Licence__NOR_Vessels__Var_1_20240326_Conditions.pdf
govuk	govuk_1b0742b1b3b6.pdf	286182	681b24dfd2e885d6aa490c62637bc16a40fe41a7000d9a6de824c0f4d92627ea	no	yes	https://assets.publishing.service.gov.uk/media/64b00f4bfe36e0000d6fa93d/UK_Foreign_Vessel_Licence__EU_Vessels__Variation_4_Conditions_16_July_2023.pdf
govuk	govuk_1bf3b716421d.pdf	527395	ad520d57393bbb51892f26fe14aeee59e9fe838d7a1b42d64360deea3f70ea64	no	yes	https://assets.publishing.service.gov.uk/media/6a9ac9e4df4246cf45e46960/STW_Baslow_plan_CA11.S25.0265.S.pdf
govuk	govuk_1d4160936f0e.pdf	143923	c506ccd8fb0f8f7cf687972c02ae05d2086f36363bcf2b19213ecd406b0b6c7d	no	yes	https://assets.publishing.service.gov.uk/media/620cfba2d3bf7f4f00af89ce/lithuania-safeguarding-northern-ireland.pdf
govuk	govuk_1dcb3f5452be.pdf	981252	efc8eaf6aad6c90d7b5e389287a480f39b355ee9bb15e3239f661ab028bf6d52	no	yes	https://assets.publishing.service.gov.uk/media/5e1dd83140f0b611435cc656/F-Gases_Regulation__EU__No._517-2014.pdf
govuk	govuk_1eac28399d6e.pdf	243747	d5735b2c25a60b36d2b25ff8d8ea745b8f2dc145c57bcc9a3fd68302dcadd321	no	yes	https://assets.publishing.service.gov.uk/media/69974e5c9f2f510ba1d0b996/np_2553_19_February_2026.pdf
govuk	govuk_2024cd34156f.pdf	423063	9d3e7797f4bb3ec29e2cceb8ffbd78d310e0a2f9cfaa3e8eb6ff6e74a8e46bbc	no	yes	https://assets.publishing.service.gov.uk/media/67e69de237baea91c58c9ffb/Conditions_of_registration_for_flexi-job_apprenticeships_agencies_March_2025.pdf
govuk	govuk_2340d212ae9e.pdf	241363	5ff7f3e9552b7d611b62a2107796f4f13b3263615d43559c93194f62805fbae2	no	yes	https://assets.publishing.service.gov.uk/media/68136d0bee9d78cbe601182d/UK_Vessel_Licence_-_External_Waters__NAFO___COD__2025_Condtions.pdf
